gisid,longitude,latitude,study_name,year,species,site_id,site_name,county,substrate,fund_source,deployment_date,retrieval_date,sample_id,lab,lab_sample_id,lab_set_name,lab_analysis_date,analyte,wet_value,blank_corrected_value,qualifier,units,reported_as,pct_solids,dry_value,mean_is_au,county_name,wria_nr,lio_areas,ID,lipid_weight,time
148433,-122.6367,47.3870209999998,PSMM2020,2020,Mytilus trossulus,SPS_PBL,"Purdy, Burley Lagoon",x,mud_sand,Bainbridge Beach Naturalists,2019-10-27T00:00:00Z,2020-01-21T00:00:00Z,20SPS_PBL-MTW01,NOAA,119-4921,PS3913,2021-03-16T00:00:00Z,SumPBDEs11,-0.23,-0.23,U,ng/g,wet,14.4,1.59722222222222,13.0656547183613,Pierce,15,South Sound,354,-0.3194444444444445,86
123863,-122.82616,47.3836599999999,MWPE,2013,Mytilus trossulus,SPS_ALYN,"Case Inlet, Allyn",x,cobble_mud,NEP,2012-11-14T00:00:00Z,2013-01-10T00:00:00Z,SPS_ALYN,NOAA,119-1697,MW2885,2013-06-13T00:00:00Z,SumPBDEs11,0.31,0.31,D,ng/g,wet,15.0825270347182,2.05535849056605,22.5166256157633,Mason,14,South Sound,93,0.327625323677681,57
123816,-122.329166666665,47.4030555555553,MWPE,2013,Mytilus trossulus,CPS_DM,Des Moines Marina City Bch Pk,x,cobble_sad,NEP,2012-11-14T00:00:00Z,2013-01-09T00:00:00Z,CPS_DM,NOAA,119-1675,MW2884,2013-06-04T00:00:00Z,SumPBDEs11,2.65,2.65,D,ng/g,wet,14.1533114500868,18.7235334242839,37.5516497070614,King,9,South Central,77,2.781893517790859,56
148371,-122.439909999999,47.4049309999998,PSMM2020,2020,Mytilus trossulus,CPS_QMH,Quartermaster Harbor,x,mud_sand,WDFW-TBiOS,2019-10-28T00:00:00Z,2020-01-22T00:00:00Z,20CPS_QMH-MTW01,NOAA,119-5023,PS3919,2021-05-05T00:00:00Z,SumPBDEs11,0.28,0.28,D,ng/g,wet,16.3,1.71779141104294,9.71890971039182,King,15,South Central,292,0.3010752688172043,86
123829,-122.4407,47.4049899999998,MWPE,2013,Mytilus trossulus,CPS_QMH,Quartermaster Hbr,x,mud_sand,NEP,2012-11-12T00:00:00Z,2013-01-09T00:00:00Z,CPS_QMH,NOAA,119-1680,MW2884,2013-06-04T00:00:00Z,SumPBDEs11,1.25,1.25,D,ng/g,wet,15.778771858479,7.92203608247425,9.71890971039182,King,15,South Central,82,1.029218646449632,58
123906,-122.43975,47.40518,PSMM2016,2016,Mytilus trossulus,CPS_QMH,Quartermaster Harbor,x,mud_sand,WDFW,2015-10-29T00:00:00Z,2016-02-08T00:00:00Z,16CPS_QMH-MTW01,NOAA,119-3319,PS3344,2016-05-24T00:00:00Z,SumPBDEs11,1.14,0.94,"D,B",ng/g,wet,15.9738982699999,7.13664241959643,9.71890971039182,King,15,South Central,116,0.9967864331126919,102
137241,-122.440076,47.405237,PSMM2018,2018,Mytilus trossulus,CPS_QMH,Quartermaster Harbor,x,mud_sand,WDFW-TBiOS,2017-12-02T00:00:00Z,2018-02-25T00:00:00Z,CPS_QMH,NOAA,119-4380,PS3649,2018-11-01T00:00:00Z,SumPBDEs11,0.57,0.57,D,ng/g,wet,14.20541645,4.01255395789541,9.71890971039182,King,15,South Central,195,0.7842159593610594,85
123814,-122.5365,47.42329,MWPE,2013,Mytilus trossulus,CPS_CVP,"Colvos Pass, Olalla, Prospect Pt Bch",x,cobble_sad,NEP,2012-11-14T00:00:00Z,2013-01-08T00:00:00Z,CPS_CVP,NOAA,119-1673,MW2884,2013-06-04T00:00:00Z,SumPBDEs11,1,1,D,ng/g,wet,14.3172247844395,6.98459383753503,5.48043818466354,Kitsap,15,West Sound,75,1.2349547545220492,55
123936,-122.369067,47.463217,PSMM2016,2016,Mytilus trossulus,PSS13175-000018,Seahurst,x,mud_sand,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-09T00:00:00Z,16RSMP018-MTW01,NOAA,119-3248,PS3340,2016-05-17T00:00:00Z,SumPBDEs11,1.52,1.52,D,ng/g,wet,15.6771639999999,9.69563117410777,31.2557971014493,King,9,South Central,146,1.6120522900468028,106
148403,-122.369067,47.463217,PSMM2020,2020,Mytilus trossulus,PSS13175-000018,Seahurst,x,gravel_sand,SAM,2019-10-28T00:00:00Z,2020-01-21T00:00:00Z,20SAM018-MTW01,NOAA,119-4972,PS3916,2021-04-05T00:00:00Z,SumPBDEs11,0.7,0.7,D,ng/g,wet,15.5,4.51612903225806,31.2557971014493,King,9,South Central,325,0.9333333333333332,85
137275,-122.3692,47.4635,PSMM2018,2018,Mytilus trossulus,PSS13175-000018,Seahurst,x,sand,SAM,2017-12-01T00:00:00Z,2018-02-27T00:00:00Z,PSS13175-000018,NOAA,119-4286,PS3644,2018-06-27T00:00:00Z,SumPBDEs11,1.17,1.17,D,ng/g,wet,14.0591203999999,8.3220000022192,31.2557971014493,King,9,South Central,229,1.1458796515803074,88
123832,-122.361763999998,47.484481,MWPE,2013,Mytilus trossulus,CPS_SCP,Seahurst Co Pk,x,cobble_sad,NEP,2012-11-14T00:00:00Z,2013-01-09T00:00:00Z,CPS_SCP,NOAA,119-1683,MW2884,2013-06-04T00:00:00Z,SumPBDEs11,1.34,1.34,D,ng/g,wet,12.4212598425196,10.7879556259906,20.2945998071358,King,9,South Central,85,1.7892354993529889,56
137262,-122.3859,47.5016,PSMM2018,2018,Mytilus trossulus,PSS13175-000002,Arroyo Beach,x,gravel_sand,SAM,2017-12-01T00:00:00Z,2018-02-27T00:00:00Z,PSS13175-000002,NOAA,119-4267,PS3643,2018-05-30T00:00:00Z,SumPBDEs11,1.84,1.84,D,ng/g,wet,14.81023831,12.4238378983923,47.1204149685069,King,9,South Central,216,1.6961992142318423,88
148390,-122.385928,47.501612,PSMM2020,2020,Mytilus trossulus,PSS13175-000002,Arroyo Beach,x,mud_sand,SAM,2019-10-28T00:00:00Z,2020-01-21T00:00:00Z,20SAM002-MTW01,NOAA,119-4947,PS3914,2021-03-22T00:00:00Z,SumPBDEs11,0.91,0.91,D,ng/g,wet,14.6,6.23287671232877,47.1204149685069,King,9,South Central,312,1.3582089552238805,85
123923,-122.385996,47.5017489999998,PSMM2016,2016,Mytilus trossulus,PSS13175-000002,Arroyo Beach,x,sand,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-08T00:00:00Z,16RSMP002-MTW01,NOAA,119-3229,PS3339,2016-04-27T00:00:00Z,SumPBDEs11,2.56,2.35,"D,B",ng/g,wet,16.22859236,15.774627541387,47.1204149685069,King,9,South Central,133,2.4139673675704527,105
123834,-122.463279999999,47.5090999999998,MWPE,2013,Mytilus trossulus,CPS_VF,"Vashon Ferry, N End Boat Ramp",x,sand,NEP,2012-11-13T00:00:00Z,2013-01-09T00:00:00Z,CPS_VF,NOAA,119-1690,MW2885,2013-06-13T00:00:00Z,SumPBDEs11,0.84,0.84,D,ng/g,wet,14.488468361916,5.7977142857143,8.7953846153846,King,15,South Central,86,0.9969015826982982,57
123823,-122.401483333333,47.5308972222222,MWPE,2013,Mytilus trossulus,CPS_LP,Lincoln Pk,x,cobble_sad,King County,2012-11-12T00:00:00Z,2013-01-09T00:00:00Z,13CPS_LP-MTW01,NOAA,119-1731,MW2887,2013-06-26T00:00:00Z,SumPBDEs11,1.18,1.18,D,ng/g,wet,15.7884388517499,7.47382316313823,54.1743571680167,King,9,South Central,14,1.4506318019943663,58
137238,-122.4016,47.5309999999998,PSMM2018,2018,Mytilus trossulus,CPS_LP,Lincoln Park,x,cobble_gravel,WDFW-TBiOS,2017-12-01T00:00:00Z,2018-03-13T00:00:00Z,CPS_LP,NOAA,119-4378,PS3649,2018-11-01T00:00:00Z,SumPBDEs11,1.33,1.33,D,ng/g,wet,17.7130757,7.50857740646363,54.1743571680167,King,9,South Central,192,1.3414417468936244,102
123899,-122.641981,47.540736,MWPE,2013,Mytilus trossulus,WPS_SISM,"Sinclair Inlet, Sinclair Marina",x,cobble_sad,NEP,2012-11-13T00:00:00Z,2013-01-09T00:00:00Z,WPS_SISM,NOAA,119-2053,MW2967,2013-11-21T00:00:00Z,SumPBDEs11,2.88,2.88,D,ng/g,wet,15.0089338892197,19.1885714285715,36.5860517435321,Kitsap,15,West Sound,111,2.6832635914716207,57
123947,-122.640339999999,47.5415599999998,PSMM2016,2016,Mytilus trossulus,PSS13175-000030,Kitsap St Boat Launch,x,gravel_sand,RSMP/SAM,2015-10-27T00:00:00Z,2016-02-10T00:00:00Z,16RSMP030-MTW01,NOAA,119-3265,PS3341,2016-05-17T00:00:00Z,SumPBDEs11,4.52,4.18,"D,B",ng/g,wet,15.35284296,29.4408013667327,36.5860517435321,Kitsap,15,West Sound,157,5.235796947736799,106
148413,-122.64033,47.54166,PSMM2020,2020,Mytilus trossulus,PSS13175-000030,Kitsap St Boat Launch,x,mud_silt,SAM,2019-10-27T00:00:00Z,2020-01-22T00:00:00Z,20SAM030-MTW01,NOAA,119-4988,PS3917,2021-04-20T00:00:00Z,SumPBDEs11,1.31,1.31,D,ng/g,wet,15.4,8.5064935064935,36.5860517435321,Kitsap,15,West Sound,335,1.6375,87
137286,-122.640339999999,47.54167,PSMM2018,2018,Mytilus trossulus,PSS13175-000030,Kitsap St Boat Launch,x,mud_sand,SAM,2017-12-04T00:00:00Z,2018-02-26T00:00:00Z,PSS13175-000030,NOAA,119-4426,PS3702,2018-09-11T00:00:00Z,SumPBDEs11,2.38,2.38,D,ng/g,wet,12.98028885,18.3354933584548,36.5860517435321,Kitsap,15,West Sound,240,2.8562035741960283,84
123893,-122.66087,47.5515199999998,MWPE,2013,Mytilus trossulus,WPS_BSCB,"Bremerton Shipyard, Charleston Bch",x,cobble_sad,NEP,2012-11-14T00:00:00Z,2013-01-08T00:00:00Z,13WPS_BSCB-MTW01,NOAA,119-1759,MW2888,2013-07-16T00:00:00Z,SumPBDEs11,5.38,5.38,D,ng/g,wet,15.4159486135046,34.8989227642275,33.3380037783375,Kitsap,15,West Sound,64,5.2146526352981235,55
123824,-122.54281,47.55622,MWPE,2013,Mytilus trossulus,CPS_MASO,"Manchester, SWO",x,cobble_mud,Kitsap Co. Public Works,2012-11-13T00:00:00Z,2013-01-08T00:00:00Z,13WPS_MASO-MTW01,NOAA,119-1768,MW2889,2013-07-22T00:00:00Z,SumPBDEs11,1.42,1.42,D,ng/g,wet,14.2806140664048,9.94355000000003,27.8882352941175,Kitsap,15,West Sound,67,1.3986505995215692,56
123904,-122.54281,47.55622,PSMM2016,2016,Mytilus trossulus,CPS_MASO,"Manchester, SWO",x,cobble_gravel,Kitsap County,2015-10-26T00:00:00Z,2016-02-07T00:00:00Z,16CPS_MASO-MTW01,NOAA,119-3306,PS3343,2016-05-19T00:00:00Z,SumPBDEs11,0.86,0.86,D,ng/g,wet,15.88941636,5.41240773427628,27.8882352941175,Kitsap,15,West Sound,114,0.9274653586511993,104
137239,-122.54281,47.55622,PSMM2018,2018,Mytilus trossulus,CPS_MASO,"Manchester, SWO",x,cobble_gravel,Kitsap Co. Public Works,2017-12-01T00:00:00Z,2018-02-25T00:00:00Z,CPS_MASO,NOAA,119-4347,PS3647,2018-10-15T00:00:00Z,SumPBDEs11,0.59,0.59,D,ng/g,wet,12.66050544,4.66016149826006,27.8882352941175,Kitsap,15,West Sound,193,0.7142060171948948,86
148369,-122.542824999998,47.5562639999998,PSMM2020,2020,Mytilus trossulus,CPS_MASO,"Manchester, SWO",x,cobble_gravel,Kitsap Co.,2019-10-27T00:00:00Z,2020-01-22T00:00:00Z,20CPS_MASO-MTW01,NOAA,119-4924,PS3913,2021-03-16T00:00:00Z,SumPBDEs11,0.49,0.49,D,ng/g,wet,16.1,3.04347826086956,27.8882352941175,Kitsap,15,West Sound,290,0.6124999999999999,87
123939,-122.59695,47.55933,PSMM2016,2016,Mytilus trossulus,PSS13175-000022,Beach Dr E,x,cobble_gravel,RSMP/SAM,2015-10-27T00:00:00Z,2016-02-10T00:00:00Z,16RSMP022-MTW01,NOAA,119-3251,PS3340,2016-05-17T00:00:00Z,SumPBDEs11,2.17,2.17,D,ng/g,wet,15.0853242299999,14.3848416309445,16.6396943573668,Kitsap,15,West Sound,149,2.2720982265799026,106
137278,-122.596909999998,47.5594699999998,PSMM2018,2018,Mytilus trossulus,PSS13175-000022,Beach Dr E,x,cobble_gravel,SAM,2017-12-04T00:00:00Z,2018-02-26T00:00:00Z,PSS13175-000022,NOAA,119-4289,PS3644,2018-06-27T00:00:00Z,SumPBDEs11,2.54,2.54,D,ng/g,wet,13.0901424599999,19.4039141114128,16.6396943573668,Kitsap,15,West Sound,232,3.105324776070537,84
148406,-122.59684,47.55953,PSMM2020,2020,Mytilus trossulus,PSS13175-000022,Beach Dr E,x,cobble_gravel,SAM,2019-10-27T00:00:00Z,2020-01-22T00:00:00Z,20SAM022-MTW01,NOAA,119-4975,PS3916,2021-04-05T00:00:00Z,SumPBDEs11,0.91,0.91,D,ng/g,wet,15.1,6.02649006622517,16.6396943573668,Kitsap,15,West Sound,328,1.2465753424657535,87
123894,-122.62778,47.5603699999998,MWPE,2013,Mytilus trossulus,WPS_BSF,"Bremerton Shipyard, Ferry Term",x,cobble,NEP,2012-11-14T00:00:00Z,2013-01-09T00:00:00Z,WPS_BSF,NOAA,119-2049,MW2967,2013-11-21T00:00:00Z,SumPBDEs11,1.55,1.55,D,ng/g,wet,15.5631812676625,9.95940337224383,74.9730267521556,Kitsap,15,West Sound,107,1.827234497505336,56
123932,-122.606909999999,47.5700999999998,PSMM2016,2016,Mytilus trossulus,PSS13175-000014,Point Heron East,x,cobble_gravel,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-05T00:00:00Z,16RSMP014-MTW01,NOAA,119-3238,PS3339,2016-04-27T00:00:00Z,SumPBDEs11,1.54,1.33,"D,B",ng/g,wet,16.76201373,9.187440273025,28.2255258899675,Kitsap,15,West Sound,142,1.5444781634671938,102
148399,-122.60693,47.57011,PSMM2020,2020,Mytilus trossulus,PSS13175-000014,Point Heron East,x,cobble_gravel,SAM,2019-10-29T00:00:00Z,2020-01-21T00:00:00Z,20SAM014-MTW01,NOAA,119-4962,PS3915,2021-03-29T00:00:00Z,SumPBDEs11,0.49,0.49,D,ng/g,wet,14.6999999999999,3.33333333333333,28.2255258899675,Kitsap,15,West Sound,321,0.6901408450704225,84
137271,-122.606949999999,47.57011,PSMM2018,2018,Mytilus trossulus,PSS13175-000014,Point Heron East,x,cobble_gravel,SAM,2017-12-04T00:00:00Z,2018-02-26T00:00:00Z,PSS13175-000014,NOAA,119-4276,PS3643,2018-05-30T00:00:00Z,SumPBDEs11,1.08,1.08,D,ng/g,wet,13.3986356499999,8.06052219204871,28.2255258899675,Kitsap,15,West Sound,225,1.2209471954819744,84
123953,-122.62801,47.57551,PSMM2016,2016,Mytilus trossulus,PSS13175-000042,Evergreen Rotary Park,x,cobble_gravel,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-05T00:00:00Z,16RSMP042-MTW01,NOAA,119-3271,PS3341,2016-05-17T00:00:00Z,SumPBDEs11,2.82,2.48,"D,B",ng/g,wet,17.04058914,16.5487236200096,57.3179967426709,Kitsap,15,West Sound,163,2.7584777911959786,102
137293,-122.627979999998,47.5755399999998,PSMM2018,2018,Mytilus trossulus,PSS13175-000042,Evergreen Rotary Park,x,cobble_gravel,SAM,2017-12-01T00:00:00Z,2018-02-25T00:00:00Z,PSS13175-000042,NOAA,119-4433,PS3702,2018-09-11T00:00:00Z,SumPBDEs11,1.25,1.25,D,ng/g,wet,12.64013242,9.88913690510214,57.3179967426709,Kitsap,15,West Sound,247,1.6156700492998322,86
148420,-122.628159999998,47.5757699999998,PSMM2020,2020,Mytilus trossulus,PSS13175-000042,Evergreen Rotary Park,x,cobble_gravel,SAM,2019-10-28T00:00:00Z,2020-01-21T00:00:00Z,20SAM042-MTW01,NOAA,119-4995,PS3917,2021-04-20T00:00:00Z,SumPBDEs11,0.92,0.92,D,ng/g,wet,15.5,5.93548387096774,57.3179967426709,Kitsap,15,West Sound,342,1.1794871794871795,85
148372,-122.524891999998,47.57808,PSMM2020,2020,Mytilus trossulus,CPS_RP,Rich Passage,x,bedrock_hardpan,Rich Passage Estates Homeowners Association,2019-10-27T00:00:00Z,2020-01-21T00:00:00Z,20CPS_RP-MTW01,NOAA,119-4922,PS3913,2021-03-16T00:00:00Z,SumPBDEs11,2.06,2.06,D,ng/g,wet,16.1,12.7950310559006,12.5506573859242,Kitsap,15,West Sound,293,2.3953488372093026,86
137253,-122.971216999999,47.5701669999998,PSMM2018,2018,Mytilus trossulus,HC_HO,Hood Canal Holly,x,mud_sand,WDFW-TBiOS,2017-12-01T00:00:00Z,2018-02-26T00:00:00Z,HC_HO,NOAA,119-4396,PS3650,2018-11-07T00:00:00Z,SumPBDEs11,-0.21,-0.21,U,ng/g,wet,13.19779754,1.59117458321004,0.85340022296544,Kitsap,15,Hood Canal,207,-0.22919679292523895,87
123912,-122.971557,47.57045,PSMM2016,2016,Mytilus trossulus,HC_HO,"Hood Canal, Holly",x,gravel_sand,Kitsap County,2015-10-27T00:00:00Z,2016-02-08T00:00:00Z,16HC_HO-MTW01,NOAA,119-3308,PS3343,2016-05-19T00:00:00Z,SumPBDEs11,0.26,0.26,D,ng/g,wet,15.35421959,1.69334558800588,0.85340022296544,Kitsap,15,Hood Canal,122,0.21323571380485018,104
123840,-122.971540399999,47.5705774999998,MWPE,2013,Mytilus trossulus,HC_HO,"Hood Canal, Holly",x,cobble_sad,Kitsap Co. Public Works,2012-11-14T00:00:00Z,2013-01-11T00:00:00Z,13HC_HO-MTW01,NOAA,119-1735,MW2887,2013-06-26T00:00:00Z,SumPBDEs11,0.75,0.75,D,ng/g,wet,14.7041478277963,5.10060160427809,0.85340022296544,Kitsap,15,Hood Canal,32,0.7824549753875271,58
148379,-122.971699999999,47.5705999999998,PSMM2020,2020,Mytilus trossulus,HC_HO,Hood Canal Holly,x,mud_silt,WDFW-TBiOS,2019-10-27T00:00:00Z,2020-01-21T00:00:00Z,20HC_HO-MTW01,NOAA,119-5026,PS3919,2021-05-05T00:00:00Z,SumPBDEs11,-0.21,-0.21,U,ng/g,wet,15.6999999999999,1.33757961783439,0.85340022296544,Kitsap,15,Hood Canal,300,-0.22826086956521738,86
137288,-122.35065,47.5876629999999,PSMM2018,2018,Mytilus trossulus,PSS13175-000034,"Elliott Bay, Harbor Island, Pier 17",x,riprap,SAM,2017-12-01T00:00:00Z,2018-02-27T00:00:00Z,PSS13175-000034,NOAA,119-4428,PS3702,2018-09-11T00:00:00Z,SumPBDEs11,6.21,6.21,D,ng/g,wet,13.15375747,47.2108446135124,96.6934507429829,King,9,South Central,242,6.842367370655294,88
148415,-122.35065,47.5876629999999,PSMM2020,2020,Mytilus trossulus,PSS13175-000034,"Elliott Bay, Harbor Island, Pier 17",x,cobble_gravel,SAM,2019-10-28T00:00:00Z,2020-01-21T00:00:00Z,20SAM034-MTW01,NOAA,119-4990,PS3917,2021-04-20T00:00:00Z,SumPBDEs11,0.88,0.88,D,ng/g,wet,15.4,5.71428571428572,96.6934507429829,King,9,South Central,337,1.0602409638554218,85
123837,-122.35065,47.5877199999998,MWPE,2013,Mytilus trossulus,EB_P17,"Elliott Bay, Hbr Is, Pier 17",x,rock,NEP,2012-11-12T00:00:00Z,2013-01-07T00:00:00Z,13EB_P17-MTW01,NOAA,119-1642,MW2882,2013-05-30T00:00:00Z,SumPBDEs11,1.14,1.14,D,ng/g,wet,15.3301256348569,7.43633827375767,96.6934507429829,King,9,South Central,30,1.2959424802785025,56
148429,-122.567372,47.5844269999998,PSMM2020,2020,Mytilus trossulus,SIWP,Waterman Point,x,sand,NCCOS,2019-10-28T00:00:00Z,2020-01-22T00:00:00Z,20SIWP-MTW01,NOAA,119-5047,PS3920,2021-04-28T00:00:00Z,SumPBDEs11,0.31,0.31,D,ng/g,wet,18,1.72222222222222,12.4966659002068,Kitsap,15,West Sound,350,0.31313131313131315,86
123900,-122.57053,47.58467,MWPE,2013,Mytilus trossulus,WPS_SIWP,"Sinclair Inlet, Waterman Pt",x,rock,NEP,2012-11-13T00:00:00Z,2013-01-09T00:00:00Z,13WPS_SIWP-MTW01,NOAA,119-1833,MW2905,2013-06-27T00:00:00Z,SumPBDEs11,1.25,1.25,D,ng/g,wet,14.6936459909228,8.50707850707853,12.4966659002068,Kitsap,15,West Sound,70,1.764700263418143,57
123812,-122.39533,47.58934,MWPE,2013,Mytilus trossulus,CPS_AB,"Elliott Bay, Alki-Duwamish Hd",x,sand,NEP,2012-11-12T00:00:00Z,2013-01-09T00:00:00Z,13EB_AB-MTW01,NOAA,119-1639,MW2882,2013-05-30T00:00:00Z,SumPBDEs11,0.49,0.49,D,ng/g,wet,15.1811624243429,3.22768432550519,53.5220926122305,King,9,South Central,27,0.5820610905802813,58
137244,-122.3815,47.5902999999999,PSMM2018,2018,Mytilus trossulus,CPS_SP,Seacrest Park,x,cobble_gravel,WDFW-TBiOS,2017-12-01T00:00:00Z,2018-02-27T00:00:00Z,CPS_SP,NOAA,119-4382,PS3649,2018-11-01T00:00:00Z,SumPBDEs11,1.45,1.45,D,ng/g,wet,14.82734687,9.77922761713876,53.5220926122305,King,9,South Central,198,1.5373680432345298,88
148377,-122.3876,47.59543,PSMM2020,2020,Mytilus trossulus,EBDH,Duwamish Head,x,mud_sand,NCCOS,2019-10-30T00:00:00Z,2020-01-21T00:00:00Z,20EBDH-MTW01,NOAA,119-5031,PS3919,2021-05-05T00:00:00Z,SumPBDEs11,0.88,0.88,D,ng/g,wet,16.8999999999998,5.20710059171598,53.5220926122305,King,9,South Central,298,0.9887640449438202,83
148410,-122.596299999999,47.6019,PSMM2020,2020,Mytilus trossulus,PSS13175-000026,N of Illahee State Park,x,sand,SAM,2019-10-28T00:00:00Z,2020-01-22T00:00:00Z,20SAM026-MTW01,NOAA,119-4979,PS3916,2021-04-05T00:00:00Z,SumPBDEs11,0.57,0.57,D,ng/g,wet,16.5,3.45454545454545,28.2255258899675,Kitsap,15,West Sound,332,0.7215189873417721,86
137282,-122.596080999999,47.602367,PSMM2018,2018,Mytilus trossulus,PSS13175-000026,N of Illahee State Park,x,mud_silt,SAM,2017-12-01T00:00:00Z,2018-02-25T00:00:00Z,PSS13175-000026,NOAA,119-4293,PS3644,2018-06-27T00:00:00Z,SumPBDEs11,0.69,0.69,D,ng/g,wet,12.4417296299999,5.54585271115556,28.2255258899675,Kitsap,15,West Sound,236,0.9220937946912302,86
137250,-122.343675,47.6073349999999,PSMM2018,2018,Mytilus trossulus,EB_P59,"Seattle Aquarium, Pier 59",x,NA,WDFW-TBiOS,2017-12-06T00:00:00Z,2018-02-28T00:00:00Z,EB_P59,NOAA,119-4394,PS3650,2018-11-07T00:00:00Z,SumPBDEs11,2.27,2.27,D,ng/g,wet,11.74410029,19.3288540113446,90.471410941999,King,8,South Central,204,3.0588557438631923,84
148376,-122.343675,47.6073349999999,PSMM2020,2020,Mytilus trossulus,EB_P59,"Seattle Aquarium, Pier 59",x,"NA",WDFW-TBiOS,2019-10-28T00:00:00Z,2020-01-22T00:00:00Z,20EB_P59-MTW01,NOAA,119-5025,PS3919,2021-05-05T00:00:00Z,SumPBDEs11,1.93,1.93,D,ng/g,wet,16.3,11.840490797546,90.471410941999,King,8,South Central,297,2.2705882352941176,86
123838,-122.342490999999,47.607429,MWPE,2013,Mytilus trossulus,EB_P59,"Elliott Bay, Seattle Aquarium, Pier 59",x,mud_sand,NEP,2012-11-12T00:00:00Z,2013-01-09T00:00:00Z,13EB_P59-MTW01,NOAA,119-1643,MW2882,2013-05-30T00:00:00Z,SumPBDEs11,1.77,1.77,D,ng/g,wet,15.1680197307572,11.6692886178862,90.471410941999,King,8,South Central,31,2.0872114105663457,58
123943,-122.596605999998,47.6033339999998,PSMM2016,2016,Mytilus trossulus,PSS13175-000026,N of Illahee State Park,x,cobble_gravel,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-07T00:00:00Z,16RSMP026-MTW01,NOAA,119-3255,PS3340,2016-05-17T00:00:00Z,SumPBDEs11,0.86,0.86,D,ng/g,wet,15.15813468,5.67352130163287,28.2255258899675,Kitsap,15,West Sound,153,0.8920825046072716,104
137291,-122.669979999999,47.60253,PSMM2018,2018,Mytilus trossulus,PSS13175-000038,Rocky Point,x,bedrock_hardpan,SAM,2017-12-04T00:00:00Z,2018-02-26T00:00:00Z,PSS13175-000038,NOAA,119-4431,PS3702,2018-09-11T00:00:00Z,SumPBDEs11,1.53,1.53,D,ng/g,wet,13.18741953,11.6019665296869,31.0757737459979,Kitsap,15,West Sound,245,1.8538543690960025,84
148418,-122.66992,47.60255,PSMM2020,2020,Mytilus trossulus,PSS13175-000038,Rocky Point,x,bedrock_hardpan,SAM,2019-10-30T00:00:00Z,2020-01-21T00:00:00Z,20SAM038-MTW01,NOAA,119-4993,PS3917,2021-04-20T00:00:00Z,SumPBDEs11,0.31,0.31,D,ng/g,wet,15.4,2.01298701298701,31.0757737459979,Kitsap,15,West Sound,340,0.3924050632911392,83
123951,-122.66997,47.60255,PSMM2016,2016,Mytilus trossulus,PSS13175-000038,Rocky Point,x,cobble_gravel,RSMP/SAM,2015-10-26T00:00:00Z,2016-02-05T00:00:00Z,16RSMP038-MTW01,NOAA,119-3269,PS3341,2016-05-17T00:00:00Z,SumPBDEs11,1.71,1.37,"D,B",ng/g,wet,16.27799371,10.5049801005236,31.0757737459979,Kitsap,15,West Sound,161,1.5520595222196785,102
137300,-122.707806,47.6103329999998,PSMM2018,2018,Mytilus trossulus,PSS13175-000054,"Dyes Inlet, Chico Bay",x,cobble_gravel,SAM,2017-12-02T00:00:00Z,2018-02-25T00:00:00Z,PSS13175-000054,NOAA,119-4323,PS3646,2018-10-01T00:00:00Z,SumPBDEs11,0.78,0.78,D,ng/g,wet,14.3234114399999,5.44563006702264,15.6299759551161,Kitsap,15,West Sound,254,0.7016449949966865,85
148426,-122.70734,47.6105299999998,PSMM2020,2020,Mytilus trossulus,PSS13175-000054,"Dyes Inlet, Chico Bay",x,cobble_gravel,SAM,2019-10-27T00:00:00Z,2020-01-20T00:00:00Z,20SAM054-MTW01,NOAA,119-5007,PS3918,2021-04-22T00:00:00Z,SumPBDEs11,0.24,0.24,D,ng/g,wet,16.6,1.44578313253012,15.6299759551161,Kitsap,15,West Sound,348,0.2553191489361702,85
148375,-122.361009999998,47.61854,PSMM2020,2020,Mytilus trossulus,EB_ME,Elliot Bay Myrtle Edwards,x,cobble_gravel,King Co.,2019-10-28T00:00:00Z,2020-01-07T00:00:00Z,20EB_ME-MTW01,NOAA,119-4939,PS3914,2021-03-22T00:00:00Z,SumPBDEs11,0.97,0.97,D,ng/g,wet,16.8999999999998,5.7396449704142,90.471410941999,King,8,South Central,296,1.1022727272727273,71
137249,-122.361032609999,47.6185559799998,PSMM2018,2018,Mytilus trossulus,EB_ME,Elliot Bay Myrtle Edwards,x,gravel_sand,King County,2017-12-01T00:00:00Z,2018-01-19T00:00:00Z,EB_ME,NOAA,119-4359,PS3648,2018-10-24T00:00:00Z,SumPBDEs11,1.37,1.37,D,ng/g,wet,14.52572347,9.43154399730563,90.471410941999,King,8,South Central,203,1.438511501043302,49
123910,-122.36108,47.61862,PSMM2016,2016,Mytilus trossulus,EB_ME,"Elliott Bay, Myrtle Edwards",x,cobble_gravel,King County,2015-10-26T00:00:00Z,2016-02-09T00:00:00Z,16EB_ME-MTW01,NOAA,119-3305,PS3343,2016-05-19T00:00:00Z,SumPBDEs11,3.55,3.55,D,ng/g,wet,14.87703016,23.862289461138,90.471410941999,King,8,South Central,120,3.579114745549673,106
